tag,text,chunk_file,speaker_age,nationality,ethnicity,gender,year,gold_label,probe_tag,_score_internal
21DC10-192-19SGINMNR-2019,wah <name omitted> really traveling the world sia,COSEM_v5_chunk_1103.txt,19,SG,IN,M,2019,,,4
18CM08-7765-53SGCHM00-2016,Without u guys no fun lah ... u guys my only real friends leh . But I can't make it Monday sorry n thanks for offering 🤗,COSEM_v5_chunk_775.txt,53,SG,CH,M,2016,,,5
17CF28-125-24SGCHF00-2016,Okay lah okay lah give it to u. U also lovely lah,COSEM_v5_chunk_327.txt,24,SG,CH,F,2016,,,6
17CF25-1338-20SGMAF00-2016,And added <name omitted> even to the overall count,COSEM_v5_chunk_313.txt,20,SG,MA,F,2016,,,0
19CF02-1032-25CNCHM00-2017,Yaaa onz!!! Any suggestion where to go? is it time to go zi char?? two chefs looks not bad sia!!,COSEM_v5_chunk_899.txt,25,CN,CH,M,2017,,,4
18MF03-14426-23SGMAF00-2017,You want me to say apa eh?? Tehpink is us eh? Haha,COSEM_v5_chunk_857.txt,23,SG,MA,F,2017,,,4
18CM10-1269-25SGCHM00-2017,Then if can export to excel why choose pdpa over excel leh? For audition registration. HAHA just wondering,COSEM_v5_chunk_800.txt,25,SG,CH,M,2017,,,4
18CF39-18231-25SGCHM00-2017,Yar.. i also jialat.. my wife see later thought what am i doing sia.. i know Witcher is open world concept,COSEM_v5_chunk_550.txt,25,SG,CH,M,2017,,,5
17CF32-551-20SGCHF00-2016,Walao my face black sia if see me don shock,COSEM_v5_chunk_348.txt,20,SG,CH,F,2016,,,4
18CF51-288-21SGCHF00-2017,Hello friends!! I confirmed my party on 23rd Liao!!! (Won’t change le HAHA),COSEM_v5_chunk_660.txt,21,SG,CH,F,2017,,,4
18OF02-2616-24SGCHF00-2017,That we will all be tender hearted to His call,COSEM_v5_chunk_872.txt,24,SG,CH,F,2017,,,0
17CF27-7719-20SGCHM00-2016,Got this guy w cerebral palsy competed in a bodybuilding show,COSEM_v5_chunk_326.txt,20,SG,CH,M,2016,,,0
17CF34-33722-21SGCHF00-2013,What is considered troublesome purposes lol,COSEM_v5_chunk_394.txt,21,SG,CH,F,2013,,,0
17CF10-4367-20SGCHF00-2015,Damn hard to imagine leh?! But got chance it will look damn nice HAHHA,COSEM_v5_chunk_96.txt,20,SG,CH,F,2015,,,4
17CF18-639-22SGCHM00-2016,‬: eh no leh I got overtaken by KM/M/CH/23 hahahah‬‬‬‬‬‬‬‬,COSEM_v5_chunk_268.txt,22,SG,CH,M,2016,,,6
18OF02-322-21SGEUF00-2016,same!!!! eh we take so many common mods hehe 😊,COSEM_v5_chunk_869.txt,21,SG,EU,F,2016,,,4
17CF11-5173-20SGCHF00-2015,Eh but my OG got chiobus and shuai guys I can intro 😉😉😉,COSEM_v5_chunk_106.txt,20,SG,CH,F,2015,,,4
21DC36-794-22SGCHM0L-2019,Wah Sian the one I was eyeing is sold out on 21 night,COSEM_v5_chunk_1256.txt,22,SG,CH,M,2019,,,5
18CM08-6173-48SGCHM00-2016,I wld love to own this remote controller!!😅😅,COSEM_v5_chunk_774.txt,48,SG,CH,M,2016,,,4
19CM03-35676-23SGMAMAA-2018,Have never not gotten an A BUT WHY ONLY IN THEATRE,COSEM_v5_chunk_989.txt,23,SG,MA,M,2018,,,0
19CF02-602-24VNXXF00-2017,Hahhahaha your batch all entered uni alr haha. Now is 1996 and 1998 batch. Ohhh I forgot 24BCHM needs a BF lol,COSEM_v5_chunk_899.txt,24,VN,XX,F,2017,,,0
17CF34-4679-21SGCHF00-2012,Obsessed with Gold Forever. Love the song. And,COSEM_v5_chunk_365.txt,21,SG,CH,F,2012,,,4
21DC20-1896-20SGCHFSL-2019,HELLU Red hse promo is over tdy :-( but just rly wanna thank u guys for making the armors and cmg down for photoshoot rly owe y’all one😭 pics r real sik y’all actually look good (d best say real) thanks so much!!! See y’all at DR2,COSEM_v5_chunk_1170.txt,20,SG,CH,F,2019,,,5
18CF54-13886-19SGCHF00-2015,So long ago le. I don even remember u in whose group liao sia,COSEM_v5_chunk_698.txt,19,SG,CH,F,2015,,,4
17CF36-9658-22SGCHF00-2015,Eh like we all don't have a day we can meet sia,COSEM_v5_chunk_439.txt,22,SG,CH,F,2015,,,4
17CF18-7924-23SGCHM00-2016,LN/M/CH/23 we celebrated his bday that day what!,COSEM_v5_chunk_275.txt,23,SG,CH,M,2016,,,0
21DC38-7447-23SGCHM0C-2019,T/M/CH/23  if lets say ur friends damn sian need travel so far so early can nicely tell them its okay liao,COSEM_v5_chunk_1295.txt,23,SG,CH,M,2019,,,5
18CF41-7448-22SGCHF00-2017,Sianz at most whoever reach first reserve lor‬‬‬‬‬,COSEM_v5_chunk_569.txt,22,SG,CH,F,2017,,,4
21DC36-6122-23SGINF0P-2019,bought tesco steak ytd and put in bag but forgot to take out,COSEM_v5_chunk_1261.txt,23,SG,IN,F,2019,,,0
19CF02-640-23SGCHM00-2017,22BCHF also dont need. can donate 2 over? LOL,COSEM_v5_chunk_899.txt,23,SG,CH,M,2017,,,0
19CM03-28240-21SGCHFMR-2017,yall have fun k!! eat lots of good food 🌚🌚,COSEM_v5_chunk_981.txt,21,SG,CH,F,2017,,,4
17IF01-5463-21SGINF00-2016,Okay guys time to look out for promotions from magic,COSEM_v5_chunk_491.txt,21,SG,IN,F,2016,,,0
17CF30-1661-20SGCHM00-2013,sian la i hate econs. shldve taken history or smth,COSEM_v5_chunk_338.txt,20,SG,CH,M,2013,,,4
18IF05-495-53SGCHM00-2014,Talk cock sing song... Right up your himey GC/M/CH/53 !!!,COSEM_v5_chunk_814.txt,53,SG,CH,M,2014,,,4
19CF12-2369-18SGCHMCT-2017,Uhhh so tmr even if lesson at 10 need go at 8?,COSEM_v5_chunk_946.txt,18,SG,CH,M,2017,,,0
17CF18-2269-21SGCHF00-2016,‬: Sian ED/M/CH/22 you wan girl clothes anot? I just got my package from zalora hahahaha if you wear they cfm wont spot you‬‬‬‬‬‬‬‬,COSEM_v5_chunk_270.txt,21,SG,CH,F,2016,,,5
17CF12-68815-22SGCHM00-2016,Eh sell me some shoes eh I fking lazy to shop,COSEM_v5_chunk_192.txt,22,SG,CH,M,2016,,,4
21DC53-788-18SGCHM0F-2017,Or actually Christmas coming hor A/F/CH/18 🙃🙃🙃🙃🙃,COSEM_v5_chunk_1341.txt,18,SG,CH,M,2017,,,4
17CF18-1348-23SGCHM00-2016,‬: WALAO I JUST CAME BACK FROM NS‬‬‬‬‬‬‬‬,COSEM_v5_chunk_269.txt,23,SG,CH,M,2016,,,4
21DC05-12967-23SGCHM0B-2020,"It was obviously a joke ah, but I rmb the news going batshit over it, saying he has this and that psychological problem",COSEM_v5_chunk_1085.txt,23,SG,CH,M,2020,,,0
19CM03-34272-21SGCHFWJ-2018,Ya haha I thought he thinks it’s good leh if he gave an A/A-,COSEM_v5_chunk_987.txt,21,SG,CH,F,2018,,,4
17CF34-51185-21SGCHF00-2014,Wed I free la but next day I got 8am class,COSEM_v5_chunk_411.txt,21,SG,CH,F,2014,,,0
18CM10-6739-23SGCHM00-2017,Cos voucher use liao jiu gone liao leh HAHA,COSEM_v5_chunk_805.txt,23,SG,CH,M,2017,,,6
17CF12-45-21SGINM00-2015,Wah sian. So early. I was looking for 7-14th,COSEM_v5_chunk_124.txt,21,SG,IN,M,2015,,,5
17CF24-951-23SGCHM00-2015,No webcast for last week's lecture leh??.... oh well ??,COSEM_v5_chunk_306.txt,23,SG,CH,M,2015,,,4
19CF12-2604-18SGCHFQX-2017,wah we all said wah at the start of our sentences,COSEM_v5_chunk_946.txt,18,SG,CH,F,2017,,,4
21DC44-304-18SGCHF0J-2019,HAHA thank u :)      I like the song u suggested too H/F/CH/18!! but I found it harder to play on the guit hhaha,COSEM_v5_chunk_1311.txt,18,SG,CH,F,2019,,,4
19SF01-6798-22SGSIFDW-2018,dude u didn't assume i just... told u... i coming,COSEM_v5_chunk_1015.txt,22,SG,SI,F,2018,,,0
18OM01-3664-25SGCHM00-2015,Knn laugh until my wife thot I am siao.... 😂😂😂,COSEM_v5_chunk_881.txt,25,SG,CH,M,2015,,,5
18CF56-10088-24SGCHM00-2016,Wah! then I from Orchard go all the way to Lim Chu Kang eh!,COSEM_v5_chunk_757.txt,24,SG,CH,M,2016,,,4
18CF50-14269-22SGCHF00-2017,I'm like filtered out after the first question liao leh 😂,COSEM_v5_chunk_656.txt,22,SG,CH,F,2017,,,5
21DC37-8553-23IDXXF0S-2020,What is the most heroic thing you’ve ever done?     over 1 year ago     i dont rly know leh!! but one of them was swerving to the right while cycling to avoid a crash HAHA ok not so heroic i ended up fracturing my toe ha ha ha so smart of me,COSEM_v5_chunk_1270.txt,23,ID,XX,F,2020,,,4
18MF02-2200-23SGINF00-2013,OH! And i owe you guys a big big THANK YOU for tolerating my slow learning of riding the bicycle. So thank you!! Love you guys!! ˜˜,COSEM_v5_chunk_835.txt,23,SG,IN,F,2013,,,4
19CM03-3893-23SGCHMJK-2017,"Wa liddat then really must 6th night liao, who cmi then?",COSEM_v5_chunk_957.txt,23,SG,CH,M,2017,,,4
21DC19-6647-21SGCHFCC-2019,oh sorry!! eh. sian. yeah i guess it makes sense..,COSEM_v5_chunk_1158.txt,21,SG,CH,F,2019,,,6
17CF15-42065-21SGCHF00-2016,For her is damn sian la cos we've really put in these few months of planning and stuff into it but like a bit sian when cock ups happen you know,COSEM_v5_chunk_262.txt,21,SG,CH,F,2016,,,6
19CF04-1576-48SGCHF00-2019,"Scary!! If u brings them then Hiah family has to stay home instead of dogs liaoü§£üòÖ""",COSEM_v5_chunk_918.txt,48,SG,CH,F,2019,,,5
17CF12-25891-21SGINM00-2015,Happy birthday nic continue being a fuccboi for years to come,COSEM_v5_chunk_150.txt,21,SG,IN,M,2015,,,0
21DC09-2604-30SGCHFHC-2019,Wah piang eh Tampines mall also kena fire,COSEM_v5_chunk_1095.txt,30,SG,CH,F,2019,,,4
21DC19-12601-23SGCHMEK-2020,then they talked about like yknow being in HC as a basic role is to reach out to the house ppl and all but i guess like they're not really doing that either (so like its not even like going above and beyond or anything but the basics also haven't reach),COSEM_v5_chunk_1164.txt,23,SG,CH,M,2020,,,0
18CF58-8113-20IDXXF00-2017,Wah i realise all 3 models from tulpar one 😍😍,COSEM_v5_chunk_764.txt,20,ID,XX,F,2017,,,4
17CF36-7373-22SGCHF00-2014,Yx at first i thought that p5 syf photo is a recent photo leh😂 Your face like never change at all!!,COSEM_v5_chunk_437.txt,22,SG,CH,F,2014,,,4
17CF03-5840-21SGCHF00-2016,Walao damn Sian ?? you all gonna love sp ??,COSEM_v5_chunk_11.txt,21,SG,CH,F,2016,,,6
17CF09-1677-20SGCHF00-2016,That's not ST meh?? As in ST took the articlefrom NYT,COSEM_v5_chunk_90.txt,20,SG,CH,F,2016,,,4
17CF08-14997-22SGCHF00-2016,Hahah margz was like 'EH HE GOOD LOOKING SIA',COSEM_v5_chunk_83.txt,22,SG,CH,F,2016,,,5
21DC03-2807-23SGCHM0K-2018,"And I just got my 455 from last month, y all leh?",COSEM_v5_chunk_1063.txt,23,SG,CH,M,2018,,,4
21DC38-5803-23SGCHM0T-2019,Cb 11pm got people play badminton outside my room siao eh,COSEM_v5_chunk_1294.txt,23,SG,CH,M,2019,,,5
21DC28-5035-21SGCHF00-2019,"You know, actually the remaining money from The $8000, can be used for other things? But he want to use it fully for AV.",COSEM_v5_chunk_1217.txt,21,SG,CH,F,2019,,,0
18IF05-7095-53SGINM00-2015,Eh don't associate me with politics leh. I'm not cut out for that sort of thing. Even more so,COSEM_v5_chunk_818.txt,53,SG,IN,M,2015,,,4
18IF05-3073-53SGCHM00-2014,WKS/M/CH/53 raise the food productization here and I actually took it through in my due diligence,COSEM_v5_chunk_816.txt,53,SG,CH,M,2014,,,0
18CF41-7119-22SGCHF00-2017,Xiao Y/M/CH/23 cmi earlier also right? But G/M/I/23 leh?‬‬‬‬‬,COSEM_v5_chunk_569.txt,22,SG,CH,F,2017,,,6
18CF42-8-23SGCHF00-2015,Heard he passed away at 530 just now. Sian hvnt sg50 leh.,COSEM_v5_chunk_596.txt,23,SG,CH,F,2015,,,5
19CM03-40546-23SGCHMKL-2018,should i drop contemporary South Asian lit (dummy mod) for Modern Lit (mapped to 20C?),COSEM_v5_chunk_993.txt,23,SG,CH,M,2018,,,0
18CF38-3603-20SGCHM00-2017,Alright alright. You can't exchange the shirt for your size or sth eh? Sorry walao sorry sorry,COSEM_v5_chunk_533.txt,20,SG,CH,M,2017,,,4
19CF03-11959-19SGCHM0A-2018,Wah aFter y’all say this I abit regret signing up sia,COSEM_v5_chunk_912.txt,19,SG,CH,M,2018,,,5
19CF09-2128-20SGCHF0A-2017,HAHAHA paiseh it's a habit abit like let's do it,COSEM_v5_chunk_932.txt,20,SG,CH,F,2017,,,0
18IF05-17346-53SGCHM00-2016,Yeah.... Demcracy is also flawed CP/M/CH/53.... Just less flawed,COSEM_v5_chunk_826.txt,53,SG,CH,M,2016,,,0
18CF54-7250-19SGCHF00-2015,I damn scared but I don't dare touch other modules except Blaw today sia. Wa others leh😱😱,COSEM_v5_chunk_691.txt,19,SG,CH,F,2015,,,6
18CF49-4904-21SGCHF00-2016,Maybe XX will give u a conflicting view HAHA,COSEM_v5_chunk_641.txt,21,SG,CH,F,2016,,,0
17CF08-19067-22SGCHF00-2016,Why do bad things happen to good people 😭😭😭😭😭😭😭,COSEM_v5_chunk_88.txt,22,SG,CH,F,2016,,,4
19SF01-23878-22SGINFSM-2018,eh 3 is not bad HAHAHAHAH thats a v good day for us,COSEM_v5_chunk_1032.txt,22,SG,IN,F,2018,,,4
18CF54-12700-19SGCHF00-2015,BX/F/CH/19 wah I cannot even have my phone with me sia so sad😂,COSEM_v5_chunk_697.txt,19,SG,CH,F,2015,,,5
21DC48-1010-19SGCHMYY-2017,Technically We hv one more paper after mine,COSEM_v5_chunk_1321.txt,19,SG,CH,M,2017,,,0
17CF27-3651-20SGCHM00-2016,Can try make yourself free around that time?,COSEM_v5_chunk_322.txt,20,SG,CH,M,2016,,,0
21DC50-4448-19ININF0B-2019,But I really wanted to go for night Cycling,COSEM_v5_chunk_1327.txt,19,IN,IN,F,2019,,,0
19CM03-38206-23SGCHMKL-2018,then he “good morning” me and the very-distracted-boy w him also “good morning” me,COSEM_v5_chunk_991.txt,23,SG,CH,M,2018,,,4
17CF03-32728-21SGCHF00-2017,As long as you alrdy know what each person is saying,COSEM_v5_chunk_37.txt,21,SG,CH,F,2017,,,0
18CF42-10464-23SGCHF00-2017,I kept huhing then they gave up and said Chinese instead,COSEM_v5_chunk_606.txt,23,SG,CH,F,2017,,,0
17CF08-10748-23SGINM00-2015,Yaa.. Damn sian. The weather so shiok to sleep in,COSEM_v5_chunk_79.txt,23,SG,IN,M,2015,,,6
19CF11-9-20SGCHF00-2017,so i dont have to squeeze in the same bed with D/F/CH/20 jp and C/F/CH/20 again,COSEM_v5_chunk_939.txt,20,SG,CH,F,2017,,,0
17CF10-4042-20SGCHF00-2015,EL/F/CH/20 u in the pharm class fb group liao hor?,COSEM_v5_chunk_95.txt,20,SG,CH,F,2015,,,4
17CF12-6139-22SGCHM00-2015,I haven't eat sia. Go somewhere with food eh,COSEM_v5_chunk_130.txt,22,SG,CH,M,2015,,,4
17CF08-11661-22SGCHF00-2015,Okayyyyy walao die what😒 hahah dont anyhow leh,COSEM_v5_chunk_80.txt,22,SG,CH,F,2015,,,5
19CF09-3716-20SGCHF0C-2017,"Paiseh i have no access to my com leh, can help me add in? 😅😅",COSEM_v5_chunk_933.txt,20,SG,CH,F,2017,,,4
21DC28-3787-21SGCHF00-2019,She told me “they edit quite a bit Liao”,COSEM_v5_chunk_1215.txt,21,SG,CH,F,2019,,,4
21DC31-8050-20SGCHF0C-2018,oh I just saw Still no idea what is that,COSEM_v5_chunk_1234.txt,20,SG,CH,F,2018,,,0
17CM05-1596-20SGMAM00-2016,and HL/M/CH/20  you tampines cannot meh?,COSEM_v5_chunk_478.txt,20,SG,MA,M,2016,,,4
18CF54-468-19SGCHF00-2015,Wah damn bad leh early morning play with us. They keep change platform,COSEM_v5_chunk_685.txt,19,SG,CH,F,2015,,,5
17CF24-3162-25SGCHM00-2015,Wah damn hard to organize outing in this group chat sia,COSEM_v5_chunk_309.txt,25,SG,CH,M,2015,,,4
18CF49-2443-20SGCHF00-2016,The photos I/F/CH/21 printed are with me!,COSEM_v5_chunk_639.txt,20,SG,CH,F,2016,,,0
21DC13-9831-21SGEUM0B-2018,Happy birthday <name omitted>🌚🌚 21 alrdy lor 😘,COSEM_v5_chunk_1128.txt,21,SG,EU,M,2018,,,4
21DX14-590-49SGCHFGE-2021,"Hi Babe, a beautiful song to remind us of God’s sovereignty. Trust his heart. Beautiful lyrics…you’ll appreciate coz you are a wordsmith. Haha. Have a blessed week ahead. Shine for Jesus. Https://youtu.be/XWk8DRwDYDc",COSEM_v5_chunk_1385.txt,49,SG,CH,F,2021,,,5
17CM02-774-21SGCHM00-2016,But i could feel the underlying sexual tension,COSEM_v5_chunk_448.txt,21,SG,CH,M,2016,,,0
18CM08-13511-48SGCHM00-2017,DO/M/CH/43 qualified for the Semi liao.☺👏👏,COSEM_v5_chunk_779.txt,48,SG,CH,M,2017,,,4
17CF09-2268-20IDCHF00-2016,Monday got lessons meh???? Unless they mean 8August,COSEM_v5_chunk_90.txt,20,ID,CH,F,2016,,,4
18CF41-26495-22SGCHM00-2017,Wah honestly idk eh I never really see the rest of the food,COSEM_v5_chunk_587.txt,22,SG,CH,M,2017,,,4
21DC28-2465-19SGCHF00-2019,coz uhm a lot of ppl think making tote bags and giving out makes them feel very environmentally friendly but the amount of water(?) to make them actually is more harmful to the environement,COSEM_v5_chunk_1214.txt,19,SG,CH,F,2019,,,0
21DC12-863-21SGCHFXE-2020,wah shiok he even gave us reference papers,COSEM_v5_chunk_1114.txt,21,SG,CH,F,2020,,,5
18CF55-46224-50SGCHF00-2017,Alamak !!!! Then still Wan ppl go so many times n long hours. Ask them go find retirees lah,COSEM_v5_chunk_749.txt,50,SG,CH,F,2017,,,5
18CF37-7073-21SGCHF00-2014,Because that time you texted me and I didn't know who you were so I had to put something to add you then see your picture then figure it out,COSEM_v5_chunk_522.txt,21,SG,CH,F,2014,,,0
19CF02-987-24VNXXF00-2017,"Eh the plushie is b&w ah, get for me too leh",COSEM_v5_chunk_899.txt,24,VN,XX,F,2017,,,4
17CF34-55547-21SGCHF00-2016,Okok good good then I just nua all the way ☺☺,COSEM_v5_chunk_415.txt,21,SG,CH,F,2016,,,4
18CF39-11574-25SGMAM00-2016,Wtf why we stick each other sia we same team leh,COSEM_v5_chunk_546.txt,25,SG,MA,M,2016,,,4
17IF01-2403-21SGINM00-2016,This sat my friends wanna go bollywood?nice meh????,COSEM_v5_chunk_488.txt,21,SG,IN,M,2016,,,4
17IF02-4223-23SGCHM00-2015,Eh first song F/M/CH/25 say he want sing,COSEM_v5_chunk_496.txt,23,SG,CH,M,2015,,,5
18CF50-8674-21SGCHM00-2016,Ok I believe that hahahshhs I really watch damn lot of times le sia 😂😂,COSEM_v5_chunk_650.txt,21,SG,CH,M,2016,,,4
17CF12-8113-22SGCHM00-2015,The dispersal out alr eh. You haven't get meh,COSEM_v5_chunk_132.txt,22,SG,CH,M,2015,,,4
19CF03-2266-51SGCHM00-2018,Aiyo..u want u take  bus to ciq I go pick u guys up lah...now off peak shd be ok,COSEM_v5_chunk_902.txt,51,SG,CH,M,2018,,,5
21DC55-5686-21SGCHF0E-2020,I had to pay by card or something like that,COSEM_v5_chunk_1350.txt,21,SG,CH,F,2020,,,0
18IF05-18108-53SGINM00-2016,Bro - I know your English sucks. But thumb is not hand lah! 😍😜,COSEM_v5_chunk_826.txt,53,SG,IN,M,2016,,,4
18CF36-718-18SGCHF00-2015,Thanks so much!!!! So sorry for making ur do this when it is nearing alevels!!!! Peiseh. Love your a lot!!!;) thanks!!!😍😝😍😘😍😝😍😘😍😘😍😘😍😘😘😍😘😍 😍😘😘😍😘😍😘😍😘😍😘😍😘😍😘😍😘😍😘😍😘😍😘😍 I am really super duper thankful😘😘😘,COSEM_v5_chunk_512.txt,18,SG,CH,F,2015,,,4
17CF19-4796-25SGCHM00-2016,Hello guys who's going for one star course Tmr?,COSEM_v5_chunk_282.txt,25,SG,CH,M,2016,,,0
17CF32-394-19SGMAF00-2016,?: And hello new peeps !!! Im swee fong . (Didnt work fo,COSEM_v5_chunk_347.txt,19,SG,MA,F,2016,,,4
17CM02-6383-21SGCHM00-2016,Hahaha what qs? Diff combi food? Wah 7.8 damn high leh maybe i should try someday,COSEM_v5_chunk_454.txt,21,SG,CH,M,2016,,,4
18IF05-8181-53SGINM00-2015,Well there are tens of thousands if not hundreds of thousands  who are now listening to them both live and in youtube and I am sure they are pretty much swayed and are spreading the word..,COSEM_v5_chunk_819.txt,53,SG,IN,M,2015,,,0
21DC14-81-29SGCHM0A-2021,Eh B/M/CH/26 the mala shaker I gian to eat it for lunch sia tmr nb,COSEM_v5_chunk_1138.txt,29,SG,CH,M,2021,,,4
18CM08-8155-53SGCHM00-2016,I'm joining Hometeam NS n Golflinks membership 💪🏻💪🏻 good discount leh 👏🏻👏🏻,COSEM_v5_chunk_775.txt,53,SG,CH,M,2016,,,5
18CF43-2600-19SGCHF00-2017,HAHAHAH not so much of annoying but like not as good as their previous songs leh i feel,COSEM_v5_chunk_610.txt,19,SG,CH,F,2017,,,4
21DC06-1684-22SGSIFMP-2020,All my friends know me better than my mum,COSEM_v5_chunk_1091.txt,22,SG,SI,F,2020,,,0
18CF41-3886-22SGCHM00-2017,Walao damn shiok HAHAHAH the food by the sea,COSEM_v5_chunk_566.txt,22,SG,CH,M,2017,,,5
21DC31-3314-20SGCHF0C-2018,I can chope early i think but need to tabao food n also buy picnic mat,COSEM_v5_chunk_1229.txt,20,SG,CH,F,2018,,,0
18CF39-16503-23SGCHF00-2016,It looks like we no longer need exotic shards to infuse exotics into other stuff?,COSEM_v5_chunk_549.txt,23,SG,CH,F,2016,,,0
18MF03-20775-23SGMAF00-2017,Hahaha rabak he's growing so much tho beli mahal mahal boleh tahan eh,COSEM_v5_chunk_864.txt,23,SG,MA,F,2017,,,5
21DC55-3199-21SGCHF0S-2020,the i’m just a kid song i show u in <name omitted>,COSEM_v5_chunk_1347.txt,21,SG,CH,F,2020,,,4
17CF11-17535-21SGCHF00-2015,ohohoh we go swee choon for supper break 😍😍😍,COSEM_v5_chunk_119.txt,21,SG,CH,F,2015,,,5
18CF50-10533-21SGCHF00-2016,Ytd i bit him until he got blueblack sia HAHAHAHA this person 皮薄 or what sia,COSEM_v5_chunk_652.txt,21,SG,CH,F,2016,,,4
17CF34-6881-21SGCHF00-2012,If you carry on like that you'll just get unha,COSEM_v5_chunk_367.txt,21,SG,CH,F,2012,,,0
17CM02-11435-21SGCHM00-2016,Eh... I offer before hor. Hahaha come club with me. Confirm free ??,COSEM_v5_chunk_459.txt,21,SG,CH,M,2016,,,4
21DC03-3267-24SGCHM0B-2018,But reinhardt just manage to kill her with the proc,COSEM_v5_chunk_1064.txt,24,SG,CH,M,2018,,,0
18CF38-731-20SGCHM00-2016,Wah guys our BPG insta account got follrower sia,COSEM_v5_chunk_530.txt,20,SG,CH,M,2016,,,4
17CF03-9269-21SGCHF00-2016,(Well tbh I'm heading behind 2 bingsus so... cant really see me ??),COSEM_v5_chunk_14.txt,21,SG,CH,F,2016,,,0
19SF01-46670-20SGSIFNA-2018,but when hwasa wears a swim suit suddenly its inappropriate,COSEM_v5_chunk_1055.txt,20,SG,SI,F,2018,,,0
19CM03-38251-23SGMAMAA-2018,"My other scholar friend overheard two older teachers say ‘eh I heard got two scholar, all saikang give them’",COSEM_v5_chunk_991.txt,23,SG,MA,M,2018,,,4
18CF39-4487-19SGCHM00-2016,Wah so buff sia shift chair until handle break🌚,COSEM_v5_chunk_540.txt,19,SG,CH,M,2016,,,5
21DC53-945-19SGCHF0A-2018,Burden sia they dont have any other nearer outlets meh,COSEM_v5_chunk_1341.txt,19,SG,CH,F,2018,,,4
18CF39-434-25SGMAM00-2016,Flawless raider we'll be doing again on crotas end/vog for those who dont have and want it. The other storylines are easy enuf to complete solo if no one available,COSEM_v5_chunk_537.txt,25,SG,MA,M,2016,,,0
17IF02-3126-23SGCHM00-2015,Eh the admins add nic inside leh hahahaha,COSEM_v5_chunk_495.txt,23,SG,CH,M,2015,,,4
18CF43-1221-19SGCHF00-2017,HS/M/SG/24 stalking all the girls insta sia 😂😂,COSEM_v5_chunk_609.txt,19,SG,CH,F,2017,,,4
19CF03-717-46SGCHF00-2018,"Wow, looks very good, like the one at Ang mo kio. Good job!!👏🏻",COSEM_v5_chunk_900.txt,46,SG,CH,F,2018,,,5
17CM05-8497-23SGCHM00-2016,Hi bosses! I think we need to set up wa groups dividing everyone into sections soon to start really collating attendance there are ppl who are working now and need schedule confirmation before they can commit!,COSEM_v5_chunk_484.txt,23,SG,CH,M,2016,,,0
18MF03-5518-23SGMAF00-2017,I end on 12th Jan. But probably not free until 20th sebab nak pergi Krabi hehe,COSEM_v5_chunk_849.txt,23,SG,MA,F,2017,,,0
19SF01-32080-22SGSIFDW-2018,i studied and slept HAHA v boring eh birthdays when u get older,COSEM_v5_chunk_1040.txt,22,SG,SI,F,2018,,,5
21DC28-5452-21SGCHF00-2019,or should hold in the afternoon when everyone still awake??,COSEM_v5_chunk_1217.txt,21,SG,CH,F,2019,,,0
18MF03-14160-23SGCHF00-2017,Anw selamat berbuka all in advanced pray for all of us haha,COSEM_v5_chunk_857.txt,23,SG,CH,F,2017,,,0
17CF09-496-20SGCHM00-2015,Sian leh I was talking to C/M/CH/20 Rajoo,COSEM_v5_chunk_89.txt,20,SG,CH,M,2015,,,5
18CF52-20832-53SGCHF00-2017,AG/F/CH/52 u can b a product 发言人sure business good good 👍🏻👍🏻👍🏻,COSEM_v5_chunk_682.txt,53,SG,CH,F,2017,,,4
17CF10-1848-20SGCHF00-2015,Oh btw i found out my cousin got offered pgp instead leh😅😅,COSEM_v5_chunk_93.txt,20,SG,CH,F,2015,,,4
19SF01-16720-22SGSIFDW-2018,BUT OK YA fass is just being boring we'll get the acceptance letters soon ☺️,COSEM_v5_chunk_1025.txt,22,SG,SI,F,2018,,,5
21DC20-894-22SGCHMDT-2019,THANKS GUISE! The outfit turned out fking lit sia! Couldn’t have done it without y’all!,COSEM_v5_chunk_1169.txt,22,SG,CH,M,2019,,,4
21DC19-8066-21SGCHFCC-2019,or issit must get sticker to count amount,COSEM_v5_chunk_1160.txt,21,SG,CH,F,2019,,,0
17CF20-8397-20SGCHF00-2016,WAH EC SIOL MUST TELL ME ALL ABOUT HIM ON SAT HORH,COSEM_v5_chunk_292.txt,20,SG,CH,F,2016,,,6
21DC48-607-19SGCHFDT-2017,Those who have bio come collect chem stuff from me after you come out from the canteen,COSEM_v5_chunk_1320.txt,19,SG,CH,F,2017,,,0
18CF39-6272-31SGMAM00-2016,Ya accidentally atas sia. Only a few people in the cabin,COSEM_v5_chunk_541.txt,31,SG,MA,M,2016,,,5
21DC19-15440-23SGCHMEK-2020,Bless y’all I’m sure y’all are trying your best!!,COSEM_v5_chunk_1167.txt,23,SG,CH,M,2020,,,4
18CF50-15366-22SGCHF00-2017,and wtf last time I didn't wanna follow back one eh but I saw like everyone in the clique followed so abit like peer pressure 😂😂,COSEM_v5_chunk_657.txt,22,SG,CH,F,2017,,,4
19CF09-3237-20SGCHF0B-2017,paiseh burden but I'm sure y'all know some are damn gross ahha,COSEM_v5_chunk_933.txt,20,SG,CH,F,2017,,,0
21DX01-5266-58SGCHF0T-2021,婆婆 will stay over night this Sunday n go doc w me on Mon morning,COSEM_v5_chunk_1361.txt,58,SG,CH,F,2021,,,0
